ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10012737,MIAH Decor Set Of 5 Printed Handcrafted Kulladh Set,MIAH Decor,Unisex,865,5,Set Content: Set of 5Pattern: PrintedFinish: GlossyColour: Multi colouredMaterial: CeramicFeatures: Handcrafted and dishwasher safe,
10013407,SEJ by Nisha Gupta Pink & Orange Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Pink and orangePattern: Floral printShape: Rectangular, Pink
10003363,Gini and Jony Boys Black Embellished Classic Regular Fit Chino Shorts,Gini and Jony,Boys,979,3,"Black embellished mid-rise knitted chino shorts, has a waistband with belt loops, zip fly, four pockets, and button closure", Black
10016715,Vishudh Women Black & Maroon Embroidered Straight Kurta,Vishudh,Women,503,5,"Black and Maroon embroidered straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits", Red
10005243,Gini and Jony Boys Maroon Regular Fit Solid Casual Shirt,Gini and Jony,Boys,539,3,"Maroon solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Maroon
10014801,AccessHer Gold-Plated Stone-Studded Maang Tika,AccessHer,Women,1399,3,"Gold-plated maang tika, has stone-studded detail, secured with a hook closure", Gold
10016663,Raymond Men Blue Solid Polo Collar T-shirt,Raymond,Men,1249,5,"Blue solid T-shirt, has a polo collar, short sleeves",Blue
10017387,Story@home Pink Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,1399,5,Set content: 1 King bedsheet with 2 pillow coversQuality: FineThread count: 210Colour: PinkPattern: Floral, Pink
10000717,Lady Lyka Women Black and Burgundy Pack of 2 Everyday Bras MONALISA-WHN-BLK-Multi,Lady Lyka,Women,593,5,Pack of 2 Black and burgundy solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black
10003271,Gini and Jony Boys Khaki Regular Fit Solid Chinos,Gini and Jony,Boys,839,3,"Khaki solid mid-rise chinos, has hook-and-bar and zip closure, 5 pockets", Khaki
10017619,Parx Men Blue Slim Fit Solid Casual Shirt,Parx,Men,759,5,"Blue solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one pocket",Blue
10000369,Parx Men Black Printed Round Neck T-shirt,Parx,Men,489,5,"Black printed round neck t-shirt,short sleeves", Black
10003729,MBE Women Black & White Printed Dupatta,MBE,Women,623,5,"Black printed dupatta, printed border", Black
10014975,Crew STREET Men White Perforated Mid-Top Sneakers,Crew STREET,Men,2899,5,These casual shoes bring full-court style and premium comfort to an iconic look.FeaturesRubber cupsole outsole provides exceptional durability.Padded tongue adds comfort along the top of your foot.Die cut EVA insole gives you extra comfort.Weight: Light-weightFastening: Lace-upFit: SnugWarranty: 3 monthsWarranty provided by brand/manufacturer, White
10013065,Sera Women Off-White & Blue Printed Kurta with Palazzos,Sera,Women,1357,5,"Off-White and blue printed kurta with palazzos Off-White and blue straight calf length kurta, has a round neck, three-quarter sleeves, straight hem, side slitsOff-White and blue  Solid palazzos, has partially elasticated waistband, button closure",Blue
10012353,Lakme Absolute Matte Melt Liquid Lip Color - 18 Coral Flip 6 ml,Lakme,Women,400,4,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 18 Coral Flip, Matte
10015947,Bhama Couture Women Mustard Yellow Solid A-Line Top,Bhama Couture,Women,593,5,"Mustard yellow and maroon solid woven A-line top with embroidered detail, has a round neck, three-quarter bell sleeves, button closure", Yellow
10016717,Vishudh Women Pink Embroidered Straight Kurta,Vishudh,Women,1299,5,"Pink embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits", Red
10002267,Zippo Men Original Blue Tourquoise Edt 50 ml,Zippo,Men,2900,2,"Notes:The top note of this fragrance comprises bergamot, grapefruit, violet leaf and red appleThe middle note comprises of lavender, geranium, tonka bean, pepper and clary sageThe base ends with vetiver, patchouli, Cashmere wood, Virginia cedar and vanilla",Blue
10003833,Homesake Gold-Toned & Green Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and greenPattern: SolidShape: GeometricShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Green
10013529,PARFAIT Plus Size Navy Blue Lace Underwired Non Padded Everyday Bra P5632,PARFAIT,Women,1679,3,Navy Blue lace full-coverage everyday braNon padded and underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: Side Bone,Blue
10003835,Homesake Gold-Toned & Peach-Coloured Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and peach-colouredPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Red
10004277,Parx Men Maroon Self Design Pullover,Parx,Men,919,5,"Maroon self-design pullover, has a V-neck, long sleeves, ribbed hem", Maroon
10004491,Park Avenue Women Black Sheath Dress,Park Avenue,Women,749,5,"Black solid woven sheath dress, has a round neck, short sleeves, concealed zip closure, straight hem", Black
10001485,MIMOSA Rust Red & Yellow Art Silk Woven Design Kanjeevaram Saree,MIMOSA,Women,1574,5,"Design Detail:Rust red and yellow woven design saree, has a zari borderBlouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Kanjeevaram sarees are made in the Kanchipuram region in Tamil Nadu. The fabric bears the images of all the scriptures embossed on the walls of the temples of the Kanchipuram village.Fabric:Art silk is manufactured by synthetic fibres like rayon. It's light in weight and is soft on the skin for comfort in summers.", Red
10006005,ID Men Tan Brown Solid Comfort Leather Sandals,ID,Men,1394,5,A pair of tan solid Comfort SandalsLeather upper materialSole material: PUCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown
10006013,ID Men Black Solid Comfort Leather Sandals,ID,Men,1885,5,A pair of black solidComfort SandalsLeather upper materialSole material: PUCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Black
10012965,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Silver
10017051,Campus Sutra Men Black & Grey Standard Regular Fit Striped Casual Shirt,Campus Sutra,Men,599,5,"Black and grey striped casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem", Black
10016969,Campus Sutra Men Black Solid Henley Neck T-shirt,Campus Sutra,Men,699,5,"Black solid T-shirt, has a Henley neck, short sleeves, asymmetric hem", Black
10009619,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Slash Knee Stretchable Ankle Jeans,SPYKAR,Women,1214,7,"Blue medium wash 5-pocket mid-rise jeans, mildly distressed and slashed at one knee, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10018061,Puma Women Black Sneakers,Puma,Women,3499,5,"A pair of round-toe black sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10000291,Parx Men Blue Striped Polo Collar T-shirt,Parx,Men,489,5,"Blue striped T-shirt, has polo collar and short sleeves",Blue
10015149,Urban Dog Men Navy Blue Striped Regular Fit Sports Shorts,Urban Dog,Men,399,5,"Navy blue striped mid-rise sports shorts, has two pockets, a drawstring closure",Blue
10003517,Gini and Jony Boys Navy Blue Slim Fit Printed Formal Trousers,Gini and Jony,Boys,1329,3,"Navy blue printed mid-rise formal trousers, button closure, zip fly and 5 pockets",Blue
10013539,PARFAIT Plus Size Pink  Black Solid Underwired Non Padded Everyday Bra P5522,PARFAIT,Women,1189,3,Pink and black solid medium-coverage Everyday bra with mesh panellingNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10012861,JEWEL JUNCTION Rose Gold-Toned Contemporary Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of rose gold-toned contemporary textured cufflinksComes in a signature JEWEL JUNCTION case, Gold
10016683,Raymond Men Blue Checked Polo Collar T-shirt,Raymond,Men,2549,5,"Blue checked T-shirt, has polo collar, short sleeves",Blue
10002363,Extreme Night Edt 70Ml,Michael Kors,Men,4275,3,"	A perfect pick for bold and daring urban man is this 'Extreme Night' EDT from Michael Kors that gives a refreshing oriental scent. The top note of this EDT comprises bergamot, black pepper and nutmeg. The heart note comprises cypress, lily and clary sage that exude a pungent yet fresh scent, while the base note comprises a perfect harmony of musk, cedar, vanilla, sandalwood, tonka beans and orris. The net weight of this EDT is 70ml. ",
10001007,Daffodils Girls White Printed Fit and Flare Dress,Daffodils,Girls,738,3,"White and Black printed knitted fit and flare dress, has a round neck, short sleeves, and flared hem", White
10003813,Homesake Gold-Toned & Green Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and greenPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Green
10012785,SEJ by Nisha Gupta Set of 4 Blue & Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table mats Shape: Rectangle Colour: Pink and blue Pattern: Printed Suitable For: 4 seater table Material: Cotton ,Blue
10017033,Campus Sutra Men Grey & Black Printed Round Neck T-shirt,Campus Sutra,Men,699,5,"Grey and black printed T-shirt, has a round neck, long sleeves", Black
10016267,EthnoVogue Women Burgundy Solid Made to Measure Printed Cocktail Gown,EthnoVogue,Women,4355,7,"Burgundy made to measure solid maxi cocktail gownBurgundy solid made to measure solid maxi gown, has a round-neck, short sleeves, concealed side zip closure, padded cups, has embellished detailing, attached lining with mesh detailing, flared hemWhat is Made to Measure? Customised gown according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Gown length?Measure from shoulder till barefoot to find dress length in inches", Burgundy
10012979,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case, Silver
10012849,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,4,A pair of gold-toned geometric textured cufflinksComes in a signature JEWEL JUNCTION case, Gold
10014725,WITH Men Pack of 2 Printed Pure Cotton Boxers WB25-WB26,WITH,Men,612,5,"Pack of two printed regular-fit boxers in black and grey, each has an inner elasticated waistband, slip-on closure",
10006191,berrytree Girls Pink A-Line Organic Cotton Sustainable Dress,berrytree,Girls,599,6,"Pink printed knitted A-line dress, has a round neck, short sleeves, button closure,, flared hem", Pink
10012811,SEJ by Nisha Gupta Set of 6 Multicoloured Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table matsShape: RectangleColour: MulticolouredPattern: PrintedSuitable For: 6 seater tableMaterial: Cotton, Red
10013527,PARFAIT Plus Size Burgundy Lace Underwired Lightly Padded Plunge Bra P5351,PARFAIT,Women,1749,3,Burgundy lace medium-coverage plunge braLightly padded and underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10001909,GAS Men Maroon & Navy Blue Slim Fit Printed Casual Shirt,GAS,Men,3990,7,"Maroon and navy blue printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
10003797,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-TonedPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Gold
10004117,HIGHLANDER Men Maroon & White Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"Maroon and white printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket", White
10006077,ID Men Tan Leather Casual Shoes,ID,Men,2685,5,"A pair of round-toe brown slip-on sneakers, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",
10004161,HIGHLANDER Men Black Slim Fit Striped Regular Trousers,HIGHLANDER,Men,1299,5,"Black striped mid-rise trousers, button closure, and 4 pockets", Black
1000714,ahilya Gold-Plated Sterling Silver Drop Earrings,ahilya,Women,6403,3,"A pair of gold-plated sterling silver drop earrings, has an intricately designed drop with stone embellishments, and multiple danglers with bead and teardrop-shaped stone embellishmentsSecured with a fish-hook ear wire", Gold
10012763,Peter England Men Maroon Solid Briefs PIWBMR9166012,Peter England,Men,266,5,"A pair of maroon solid brief, has an elasticated waistband and a panelled front with a double-layered contoured pouch", Maroon
10013663,PARFAIT Plus Size Nude-Coloured Striped Underwired Lightly Padded T-shirt Bra P5251,PARFAIT,Women,1749,2,Nude-coloured striped medium-coverage T-shirt braLightly Padded and Underwired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
1000725,ahilya Gold Plated Cut-Out Sterling Silver Drop Earrings,ahilya,Women,6174,3,"A pair of gold plated Sterling silver drop earrings with cut-out detail throughout, has a central synthetic pearl dropSecured with a fish-hook ear wire", Gold
10002947,Gini and Jony Girls Yellow Printed Top,Gini and Jony,Girls,559,6,"Yellow printed knitted regular  top, has a round neck, and sleeveless", Yellow
10013303,Marvel by Wear Your Mind Boys Black Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,549,3,"Black and Blue Printed T-shirt, has a round neck, short sleeves", Black
10000973,aramis Men Classic Eau De Toilette Spray Concentree Perfume 110ml,aramis,Men,3800,2,"NOTESTop Notes: Aldehydes, Artemsia, Gardenia and BergamotMiddle Notes: Patchouli, Sage, Orris Root and CardamomBase Notes: Leather, Sandalwood, Amber and MuskHOW TO USE?Spray onto body for a refreshing effect. Reapply as desired.ABOUT THE COLLECTIONAramis Classic, named after a Turkish root known for its aphrodisiac properties, is a distinctly masculine fragrance with cool sophistication and timeless appeal.ABOUT THE BRANDAramis was the first prestige men's fragrance to be sold in department stores. The brand continues to be a defining pillar of The Estee Lauder Companies as an industry leader in the men's fragrance and grooming category. Aramis has maintained its equity, global brand ranking and classic appeal through the years. The Aramis Fragrance and Grooming collection embodies classic masculinity and sophistication that transcend time.",
